id,name,state,county,range,elevation_ft,elevation_m,prominence_ft,lat,lon,gnis_feature_id,wikidata_qid,wikipedia_url,lists,photo_url,photo_license,photo_license_url,photo_author,photo_source_page,photo_attribution,coord_source,official_usgs_name,prominence_marginal,aka
ny-southwest-hunter-mountain,Southwest Hunter Mountain,New York,,,3740,1140.0,,42.1625,-74.2436,,Q8526291,https://en.wikipedia.org/wiki/Southwest_Hunter_Mountain,catskill-3500,https://upload.wikimedia.org/wikipedia/commons/7/73/Southwest_Hunter_Mountain_canister.jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,TheTurducken,https://commons.wikimedia.org/wiki/File:Southwest_Hunter_Mountain_canister.jpg,"TheTurducken, CC BY 2.0, via Wikimedia Commons",Wikipedia Southwest Hunter Mountain,,,Southwest Hunter
ny-balsam-lake-mountain,Balsam Lake Mountain,New York,Ulster,,3723,1134.8,,42.0455412,-74.5946017,942952,Q4852536,https://en.wikipedia.org/wiki/Balsam_Lake_Mountain,catskill-3500,https://upload.wikimedia.org/wikipedia/commons/5/5c/Balsam_Lake_Mountain.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Daniel Case,https://commons.wikimedia.org/wiki/File:Balsam_Lake_Mountain.jpg,"Daniel Case, CC BY-SA 3.0, via Wikimedia Commons",USGS GNIS feature 942952,,,
ny-lone-mountain,Lone Mountain,New York,Ulster,,3721,1134.2,,41.9692592,-74.3893177,955819,Q6671314,https://en.wikipedia.org/wiki/Lone_Mountain_%28New_York%29,catskill-3500,,,,,,,USGS GNIS feature 955819,,,
ny-panther-mountain,Panther Mountain,New York,Ulster,,3720,1133.9,,42.0564799,-74.3945946,959820,Q7131803,https://en.wikipedia.org/wiki/Panther_Mountain_%28New_York%29,catskill-3500,https://upload.wikimedia.org/wikipedia/commons/8/8f/Panther_Mountain_from_Highmount.jpg,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,The original uploader was Daniel Case at English Wikipedia.,https://commons.wikimedia.org/wiki/File:Panther_Mountain_from_Highmount.jpg,"The original uploader was Daniel Case at English Wikipedia., CC BY-SA 3.0, via Wikimedia Commons",USGS GNIS feature 959820,,,
ny-big-indian-mountain,Big Indian Mountain,New York,Ulster,,3700,1127.8,,42.0350756,-74.4966708,943907,Q4905867,https://en.wikipedia.org/wiki/Big_Indian_Mountain,catskill-3500,,,,,,,USGS GNIS feature 943907,,,
ny-friday-mountain,Friday Mountain,New York,Ulster,,3694,1125.9,,41.9875924,-74.3620944,950728,Q5503503,https://en.wikipedia.org/wiki/Friday_Mountain,catskill-3500,,,,,,,USGS GNIS feature 950728,,,
ny-rusk-mountain,Rusk Mountain,New York,Greene,,3680,1121.7,,42.2006434,-74.2770897,963108,Q7380934,https://en.wikipedia.org/wiki/Rusk_Mountain,catskill-3500,https://upload.wikimedia.org/wikipedia/commons/5/54/Rusk_Mountain_Summit.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Onteora12,https://commons.wikimedia.org/wiki/File:Rusk_Mountain_Summit.jpg,"Onteora12, CC BY-SA 3.0, via Wikimedia Commons",USGS GNIS feature 963108,,,
ny-kaaterskill-high-peak,Kaaterskill High Peak,New York,Greene,,3655,1114.0,,42.1620588,-74.0804128,952749,Q6343625,https://en.wikipedia.org/wiki/Kaaterskill_High_Peak,catskill-3500,https://upload.wikimedia.org/wikipedia/commons/a/a9/Kaaterskill_High_Peak.jpg,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,Daniel Case,https://commons.wikimedia.org/wiki/File:Kaaterskill_High_Peak.jpg,"Daniel Case, CC BY-SA 3.0, via Wikimedia Commons",USGS GNIS feature 952749,,,
ny-twin-mountain,Twin Mountain,New York,Greene,,3640,1109.5,,42.1256135,-74.1292011,968056,Q7858235,https://en.wikipedia.org/wiki/Twin_Mountain_%28Greene_County%2C_New_York%29,catskill-3500,https://upload.wikimedia.org/wikipedia/commons/9/90/Twin_North_Summit_View.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Sixlocal,https://commons.wikimedia.org/wiki/File:Twin_North_Summit_View.jpg,"Sixlocal, CC BY-SA 3.0, via Wikimedia Commons",USGS GNIS feature 968056,,,
ny-balsam-cap,Balsam Cap,New York,Ulster,,3623,1104.3,,41.9772124,-74.357737,942944,Q4852530,https://en.wikipedia.org/wiki/Balsam_Cap,catskill-3500,https://upload.wikimedia.org/wikipedia/commons/1/1e/Balsam_Cap_Summit_Canister.jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,TheTurducken,https://commons.wikimedia.org/wiki/File:Balsam_Cap_Summit_Canister.jpg,"TheTurducken, CC BY 2.0, via Wikimedia Commons",USGS GNIS feature 942944,,,
ny-fir-mountain,Fir Mountain,New York,Ulster,,3620,1103.4,,42.0275916,-74.4690414,950082,Q5451209,https://en.wikipedia.org/wiki/Fir_Mountain_%28New_York%29,catskill-3500,,,,,,,USGS GNIS feature 950082,,,
ny-north-dome,North Dome,New York,Greene,,3610,1100.3,,42.1734217,-74.3490366,958771,Q8526324,https://en.wikipedia.org/wiki/North_Dome_%28New_York%29,catskill-3500,,,,,,,USGS GNIS feature 958771,,,
ny-eagle-mountain,Eagle Mountain,New York,Ulster,,3600,1097.3,,42.0617007,-74.5097706,948930,Q5325167,https://en.wikipedia.org/wiki/Eagle_Mountain_%28Ulster_County%2C_New_York%29,catskill-3500,https://upload.wikimedia.org/wikipedia/commons/7/7b/Summit_of_Eagle_Mountain_in_winter.jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,TheTurducken. Edited slightly prior to upload by Daniel Case,https://commons.wikimedia.org/wiki/File:Summit_of_Eagle_Mountain_in_winter.jpg,"TheTurducken. Edited slightly prior to upload by Daniel Case, CC BY 2.0, via Wikimedia Commons",USGS GNIS feature 948930,,,
ny-balsam-mountain,Balsam Mountain,New York,Ulster,,3600,1097.3,,42.0909235,-74.4882082,942953,Q4852538,https://en.wikipedia.org/wiki/Balsam_Mountain_%28Ulster_County%2C_New_York%29,catskill-3500,https://upload.wikimedia.org/wikipedia/commons/8/89/Balsam_Mountain.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Daniel Case,https://commons.wikimedia.org/wiki/File:Balsam_Mountain.jpg,"Daniel Case, CC BY-SA 3.0, via Wikimedia Commons",USGS GNIS feature 942953,,,
ny-bearpen-mountain,Bearpen Mountain,New York,Greene,,3600,1097.3,,42.2734189,-74.4840396,943334,Q4876761,https://en.wikipedia.org/wiki/Bearpen_Mountain,catskill-3500,,,,,,,USGS GNIS feature 943334,,,
ny-indian-head-mountain,Indian Head Mountain,New York,Greene,,3573,1089.1,,42.1164175,-74.1146189,953655,Q6020411,https://en.wikipedia.org/wiki/Indian_Head_Mountain_%28New_York%29,catskill-3500,https://upload.wikimedia.org/wikipedia/commons/0/0f/Indian_Head_Mtn_NY_Distance.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,WuTang94,https://commons.wikimedia.org/wiki/File:Indian_Head_Mtn_NY_Distance.jpg,"WuTang94, CC BY-SA 4.0, via Wikimedia Commons",USGS GNIS feature 953655,,,Indian Head
sc-sassafras-mountain,Sassafras Mountain,South Carolina,Pickens,,3554.1,1083.3,,35.065108,-82.7776292,1015279,Q2225722,https://en.wikipedia.org/wiki/Sassafras_Mountain,us-state-highpoints,https://upload.wikimedia.org/wikipedia/commons/8/8e/Sassafras_Mountain_South_Carolina_2020_6.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Fredlyfish4,https://commons.wikimedia.org/wiki/File:Sassafras_Mountain_South_Carolina_2020_6.jpg,"Fredlyfish4, CC BY-SA 4.0, via Wikimedia Commons",USGS GNIS feature 1015279,,,
ny-sherrill-mountain,Sherrill Mountain,New York,Greene,,3540,1079.0,,42.1756439,-74.3729262,1829070,Q8526328,https://en.wikipedia.org/wiki/Mount_Sherrill,catskill-3500,https://upload.wikimedia.org/wikipedia/commons/a/ae/Mount_Sherrill_from_Spruceton_Road%2C_West_Kill%2C_NY.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Daniel Case,"https://commons.wikimedia.org/wiki/File:Mount_Sherrill_from_Spruceton_Road,_West_Kill,_NY.jpg","Daniel Case, CC BY-SA 3.0, via Wikimedia Commons",USGS GNIS feature 1829070,,,
ny-halcott-mountain,Halcott Mountain,New York,Greene,,3537,1078.1,,42.1800882,-74.4379281,952008,Q5641168,https://en.wikipedia.org/wiki/Halcott_Mountain,catskill-3500,https://upload.wikimedia.org/wikipedia/commons/6/68/Halcott_Mountain_from_Belleayre_ski_slope.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Daniel Case,https://commons.wikimedia.org/wiki/File:Halcott_Mountain_from_Belleayre_ski_slope.jpg,"Daniel Case, CC BY-SA 3.0, via Wikimedia Commons",USGS GNIS feature 952008,,,
ny-vly-mountain,Vly Mountain,New York,Greene,,3529,1075.6,,42.2453645,-74.4459834,968592,Q7939097,https://en.wikipedia.org/wiki/Vly_Mountain,catskill-3500,https://upload.wikimedia.org/wikipedia/commons/3/39/Vly_Mountain_summit_with_canister.jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,TheTurducken. Edited slightly prior to upload by Daniel Case,https://commons.wikimedia.org/wiki/File:Vly_Mountain_summit_with_canister.jpg,"TheTurducken. Edited slightly prior to upload by Daniel Case, CC BY 2.0, via Wikimedia Commons",USGS GNIS feature 968592,,,
ny-windham-high-peak,Windham High Peak,New York,Greene,,3524,1074.1,,42.3148228,-74.1431285,971464,Q8024191,https://en.wikipedia.org/wiki/Windham_High_Peak,catskill-3500,,,,,,,USGS GNIS feature 971464,,,
ny-rocky-mountain,Rocky Mountain,New York,Ulster,,3508,1069.2,,41.9726151,-74.3728908,962784,Q7355865,https://en.wikipedia.org/wiki/Rocky_Mountain_%28Ulster_County%2C_New_York%29,catskill-3500,,,,,,,USGS GNIS feature 962784,,,
nd-white-butte,White Butte,North Dakota,Slope,,3505.9,1068.6,,46.3870238,-103.3025551,1035239,Q590820,https://en.wikipedia.org/wiki/White_Butte_%28North_Dakota%29,us-state-highpoints,https://upload.wikimedia.org/wikipedia/commons/c/c0/White_butte_%281%29.JPG,Public domain,,Bjr97543 at English Wikipedia,https://commons.wikimedia.org/wiki/File:White_butte_(1).JPG,"Bjr97543 at English Wikipedia, Public domain, via Wikimedia Commons",USGS GNIS feature 1035239,,,
ma-mount-greylock,Mount Greylock,Massachusetts,Berkshire,,3488.8,1063.4,,42.6371703,-73.1659399,607448,Q1587225,https://en.wikipedia.org/wiki/Mount_Greylock,us-state-highpoints,https://upload.wikimedia.org/wikipedia/commons/b/be/GREYLOCK.JPG,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,Jstergis,https://commons.wikimedia.org/wiki/File:GREYLOCK.JPG,"Jstergis, CC BY 3.0, via Wikimedia Commons",USGS GNIS feature 607448,,,
md-hoye-crest,Hoye-Crest,Maryland,Garrett,,3370.1,1027.2,,39.2373789,-79.4854595,1959484,Q658808,https://en.wikipedia.org/wiki/Hoye-Crest,us-state-highpoints,https://upload.wikimedia.org/wikipedia/commons/8/8a/Hoye-Crest_Historical_Marker.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Brian M. Powell (user Bitmapped on en.wikipedia),https://commons.wikimedia.org/wiki/File:Hoye-Crest_Historical_Marker.jpg,"Brian M. Powell (user Bitmapped on en.wikipedia), CC BY-SA 3.0, via Wikimedia Commons",USGS GNIS feature 1959484,,,
pa-mount-davis,Mount Davis,Pennsylvania,Somerset,,3212.9,979.3,,39.7858675,-79.1766429,1209050,Q3660,https://en.wikipedia.org/wiki/Mount_Davis_%28Pennsylvania%29,us-state-highpoints,https://upload.wikimedia.org/wikipedia/commons/7/77/Observation_tower_atop_Mt._Davis%2C_Pennsylvania.JPG,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Wikiuser100,"https://commons.wikimedia.org/wiki/File:Observation_tower_atop_Mt._Davis,_Pennsylvania.JPG","Wikiuser100, CC BY-SA 3.0, via Wikimedia Commons",USGS GNIS feature 1209050,,,
ar-mount-magazine,Mount Magazine,Arkansas,Logan,,2752.6,839.0,,35.167277,-93.6449649,73578,Q515059,https://en.wikipedia.org/wiki/Mount_Magazine,us-state-highpoints,https://upload.wikimedia.org/wikipedia/commons/3/39/Mount_Magazine_from_southeast.JPG,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Fredlyfish4,https://commons.wikimedia.org/wiki/File:Mount_Magazine_from_southeast.JPG,"Fredlyfish4, CC BY-SA 3.0, via Wikimedia Commons",USGS GNIS feature 73578,,,
al-cheaha-mountain,Cheaha Mountain,Alabama,Cleburne,,2404.9,733.0,,33.485384,-85.8085996,159374,Q927744,https://en.wikipedia.org/wiki/Cheaha_Mountain,us-state-highpoints,https://upload.wikimedia.org/wikipedia/commons/4/49/Cheaha_Lake_in_the_Fall.jpg,Public domain,,Amann09 (talk · contribs),https://commons.wikimedia.org/wiki/File:Cheaha_Lake_in_the_Fall.jpg,"Amann09 (talk · contribs), Public domain, via Wikimedia Commons",USGS GNIS feature 159374,,,
ct-southern-slope-of-mount-frissell-at-massachusetts-border,Southern slope of Mount Frissell at Massachusetts border,Connecticut,,,2385.8,727.2,,42.0496,-73.4828,,Q1950492,https://en.wikipedia.org/wiki/Mount_Frissell,us-state-highpoints,https://upload.wikimedia.org/wikipedia/commons/e/ea/Mount_Frissell%2C_MA%2C_viewed_from_Brace_Mountain%2C_NY.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Zeete,"https://commons.wikimedia.org/wiki/File:Mount_Frissell,_MA,_viewed_from_Brace_Mountain,_NY.jpg","Zeete, CC BY-SA 4.0, via Wikimedia Commons",Wikipedia Mount Frissell,,,
mn-eagle-mountain,Eagle Mountain,Minnesota,Cook,,2301.8,701.6,,47.8973467,-90.5606387,656081,Q252204,https://en.wikipedia.org/wiki/Eagle_Mountain_%28Minnesota%29,us-state-highpoints,https://upload.wikimedia.org/wikipedia/commons/b/b0/Eagle_Mountain%2C_Minnesota.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Skye Marthaler,"https://commons.wikimedia.org/wiki/File:Eagle_Mountain,_Minnesota.jpg","Skye Marthaler, CC BY-SA 3.0, via Wikimedia Commons",USGS GNIS feature 656081,,,
mi-mount-arvon,Mount Arvon,Michigan,Baraga,,1979.0,603.2,,46.7557395,-88.1552409,1623751,Q1164979,https://en.wikipedia.org/wiki/Mount_Arvon,us-state-highpoints,https://upload.wikimedia.org/wikipedia/commons/f/f3/Gfp-michigan-mount-arvon-scene-at-the-top-of-arvon.jpg,Public Domain,https://web.archive.org/web/20230926203737/https://creativecommons.org/licenses/publicdomain/,Yinan Chen,https://commons.wikimedia.org/wiki/File:Gfp-michigan-mount-arvon-scene-at-the-top-of-arvon.jpg,"Yinan Chen, Public Domain, via Wikimedia Commons",USGS GNIS feature 1623751,,,
wi-timms-hill,Timms Hill,Wisconsin,Price,,1951.0,594.66,,45.4507963,-90.1953351,1575464,Q1862687,https://en.wikipedia.org/wiki/Timms_Hill,us-state-highpoints,https://upload.wikimedia.org/wikipedia/commons/3/32/Timms_Hill%2C_Wisconsin_High_Point.jpg,Public domain,,Bmwenner at English Wikipedia,"https://commons.wikimedia.org/wiki/File:Timms_Hill,_Wisconsin_High_Point.jpg","Bmwenner at English Wikipedia, Public domain, via Wikimedia Commons",USGS GNIS feature 1575464,,,
nj-high-point,High Point,New Jersey,Sussex,,1801.8,549.2,,41.3208722,-74.6615393,877098,Q1587207,https://en.wikipedia.org/wiki/High_Point_%28New_Jersey%29,us-state-highpoints,https://upload.wikimedia.org/wikipedia/commons/6/61/High_Point%2C_NJ.jpg,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,Daniel Case,"https://commons.wikimedia.org/wiki/File:High_Point,_NJ.jpg","Daniel Case, CC BY-SA 3.0, via Wikimedia Commons",USGS GNIS feature 877098,,,
mo-taum-sauk-mountain,Taum Sauk Mountain,Missouri,Iron,,1772.0,540.1,,37.5712766,-90.7291683,752501,Q948475,https://en.wikipedia.org/wiki/Taum_Sauk_Mountain,us-state-highpoints,https://upload.wikimedia.org/wikipedia/commons/9/9c/Proffit_to_Taum_Sauk.jpg,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,Kbh3rd,https://commons.wikimedia.org/wiki/File:Proffit_to_Taum_Sauk.jpg,"Kbh3rd, CC BY-SA 3.0, via Wikimedia Commons",USGS GNIS feature 752501,,,
ia-hawkeye-point,Hawkeye Point,Iowa,Osceola,,1670.9,509.3,,43.4603174,-95.7087663,1851955,Q1591692,https://en.wikipedia.org/wiki/Hawkeye_Point,us-state-highpoints,https://upload.wikimedia.org/wikipedia/commons/b/b5/Hawkeye_Point.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Brian M. Powell (user Bitmapped on en.wikipedia),https://commons.wikimedia.org/wiki/File:Hawkeye_Point.jpg,"Brian M. Powell (user Bitmapped on en.wikipedia), CC BY-SA 3.0, via Wikimedia Commons",USGS GNIS feature 1851955,,,
oh-campbell-hill,Campbell Hill,Ohio,Logan,,1547.9,471.8,,40.3702615,-83.720086,1079572,Q1030445,https://en.wikipedia.org/wiki/Campbell_Hill_%28Ohio%29,us-state-highpoints,https://upload.wikimedia.org/wikipedia/commons/2/20/CampbellHillSummit.JPG,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Analogue Kid (talk).,https://commons.wikimedia.org/wiki/File:CampbellHillSummit.JPG,"Analogue Kid (talk)., CC BY-SA 3.0, via Wikimedia Commons",USGS GNIS feature 1079572,,,
in-hoosier-hill,Hoosier Hill,Indiana,Wayne,,1257.0,383.13,,40.0002603,-84.8509693,1851956,Q1627481,https://en.wikipedia.org/wiki/Hoosier_Hill,us-state-highpoints,https://upload.wikimedia.org/wikipedia/commons/2/21/Hoosier_hill.JPG,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,,https://commons.wikimedia.org/wiki/File:Hoosier_hill.JPG,"Unknown author, CC BY-SA 3.0, via Wikimedia Commons",USGS GNIS feature 1851956,,,
il-charles-mound,Charles Mound,Illinois,Jo Daviess,,1234.9,376.4,,42.5041312,-90.2396757,423586,Q1065571,https://en.wikipedia.org/wiki/Charles_Mound,us-state-highpoints,https://upload.wikimedia.org/wikipedia/commons/a/a0/Charles_Mound%2C_Illinois.JPG,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Skye Marthaler,"https://commons.wikimedia.org/wiki/File:Charles_Mound,_Illinois.JPG","Skye Marthaler, CC BY-SA 3.0, via Wikimedia Commons",USGS GNIS feature 423586,,,
ri-jerimoth-hill,Jerimoth Hill,Rhode Island,Providence,,811.0,247.2,,41.8494158,-71.7788736,1219566,Q956395,https://en.wikipedia.org/wiki/Jerimoth_Hill,us-state-highpoints,https://upload.wikimedia.org/wikipedia/commons/5/56/JerimothHill2.JPG,Public domain,,Khoule23 at English Wikipedia,https://commons.wikimedia.org/wiki/File:JerimothHill2.JPG,"Khoule23 at English Wikipedia, Public domain, via Wikimedia Commons",USGS GNIS feature 1219566,,,
ms-woodall-mountain,Woodall Mountain,Mississippi,Tishomingo,,807.1,246.0,,34.7877049,-88.2418656,692362,Q1701877,https://en.wikipedia.org/wiki/Woodall_Mountain,us-state-highpoints,https://upload.wikimedia.org/wikipedia/commons/0/06/View_from_Woodall_Mountain.jpg,Public domain,,Michlaovic,https://commons.wikimedia.org/wiki/File:View_from_Woodall_Mountain.jpg,"Michlaovic, Public domain, via Wikimedia Commons",USGS GNIS feature 692362,,,
la-driskill-mountain,Driskill Mountain,Louisiana,Bienville,,535.1,163.1,,32.4250483,-92.8969723,542199,Q1665452,https://en.wikipedia.org/wiki/Driskill_Mountain,us-state-highpoints,https://upload.wikimedia.org/wikipedia/commons/2/26/Driskill_Mountain_Summit.JPG,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Fredlyfish4,https://commons.wikimedia.org/wiki/File:Driskill_Mountain_Summit.JPG,"Fredlyfish4, CC BY-SA 3.0, via Wikimedia Commons",USGS GNIS feature 542199,,,
de-near-the-ebright-azimuth,Near the Ebright Azimuth,Delaware,,,449.1,136.9,,39.836,-75.5222,,Q1280075,https://en.wikipedia.org/wiki/Ebright_Azimuth,us-state-highpoints,https://upload.wikimedia.org/wikipedia/commons/8/8b/Ebright_Azimuth_Delaware_Sign_3008px.jpg,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5,Photo by and (c)2006 Derek Ramsey (Ram-Man),https://commons.wikimedia.org/wiki/File:Ebright_Azimuth_Delaware_Sign_3008px.jpg,"Photo by and (c)2006 Derek Ramsey (Ram-Man), CC BY-SA 2.5, via Wikimedia Commons",Wikipedia Ebright Azimuth,,,
fl-britton-hill,Britton Hill,Florida,Walton,,345.1,105.2,,30.9886961,-86.282046,1851954,Q921136,https://en.wikipedia.org/wiki/Britton_Hill,us-state-highpoints,https://upload.wikimedia.org/wikipedia/commons/b/be/LakewoodParkMonument.jpg,Public domain,,StAugBeachBum,https://commons.wikimedia.org/wiki/File:LakewoodParkMonument.jpg,"StAugBeachBum, Public domain, via Wikimedia Commons",USGS GNIS feature 1851954,,,
nh-north-tripyramid,North Tripyramid,New Hampshire,Grafton,,4180,1274.3,,43.9731659,-71.4427801,872833,Q8524074,https://en.wikipedia.org/wiki/Mount_Tripyramid_%28New_Hampshire%29,ne-67;nh-48,https://upload.wikimedia.org/wikipedia/commons/a/ad/North_and_Middle_Tripyramid_NH.jpg,Public domain,,petersent,https://commons.wikimedia.org/wiki/File:North_and_Middle_Tripyramid_NH.jpg,"petersent, Public domain, via Wikimedia Commons",USGS GNIS feature 872833,,,
